, 7633
SERPINA6, 13
PLOD1, 12
ACO1, 12
PDCD4, 12
ECHDC3, 12
PEA15, 12
ELF1, 12
PNP, 12
MAP3K1, 12
GGA2, 12
BCLAF1, 12
FNIP2, 12
GMFG, 12
FOXO3, 12
SEC14L2, 12
DBI, 12
PCF11, 12
GTF3A, 12
RPS5, 12
TDO2, 12
ULK2, 12
RALGAPA2, 12
MYO1B, 12
RTL5, 12
ECHS1, 12
PDGFRA, 12
SRGN, 12
CCT5, 12
SAFB, 12
IFIH1, 12
HECTD4, 12
MSN, 12
IGFALS, 12
PTPRB, 12
IGFBP3, 12
SH3GL1, 12
AP2A2, 12
HMGB1, 12
TTC39C, 12
SDF4, 12
IRF2BP2, 12
ZNFX1, 12
RPTOR, 12
ABHD2, 12
SLC25A30, 12
ARHGAP5, 12
SSFA2, 12
APOA5, 12
PIP5K1A, 12
cox5b, 12
SLC10A1, 12
FKBP9, 12
NDUFB3, 12
NR1H4, 12
NHLRC2, 12
MYC, 12
RPL18A, 12
PSMD6, 12
EIF3F, 12
RBBP6, 12
SEMA3D, 12
MYO10, 12
SLC25A25, 12
C1QA, 12
PPP1CA, 12
TOM1L1, 12
ANXA5, 12
ADGRL3, 12
SLC2A2, 12
RPS4X, 12
ADK, 12
DHDH, 12
TRIM25, 12
IQSEC1, 12
MIOX, 12
ARID1A, 12
SEC16A, 12
HEATR5B, 12
VWA8, 12
FKBP4, 12
TXNDC15, 12
LRP10, 12
UBE3A, 12
GPD1, 12
ACSL3, 12
MED12, 12
LEAP2, 12
SLC16A7, 11
AFAP1, 11
TPRA1, 11
LTBP4, 11
CSNK1G2, 11
PGD, 11
ANKFY1, 11
UBE2R2, 11
PBLD, 11
ECH1, 11
ACOX3, 11
SHTN1, 11
RCBTB1, 11
ROCK1, 11
SLCO2B1, 11
ZFYVE9, 11
SLC2A6, 11
IL17RA, 11
GCN1, 11
MIB1, 11
MASP2, 11
ACTN1, 11
KDM3B, 11
PDCD11, 11
GPC3, 11
SLC3A2, 11
FAM91A1, 11
PDE4B, 11
AP4B1, 11
NFE2L2, 11
UTP3, 11
F7, 11
PLXNA1, 11
SEC23A, 11
VEGFC, 11
SDHB, 11
CES2, 11
CLYBL, 11
NCOR2, 11
TMEM168, 11
ESD, 11
ATP7B, 11
KIAA1429, 11
RB1CC1, 11
CALCOCO2, 11
GDI1, 11
ADRB2, 11
DMGDH, 11
ITGB5, 11
ZNF407, 11
RANBP3L, 11
AASS, 11
TJP1, 11
SURF4, 11
AAMP, 11
TXNL1, 11
DNAJB9, 11
EIF4G3, 11
NCOA2, 11
UBR1, 11
NUP98, 11
DNASE1L3, 11
SLC20A2, 11
C1RL, 11
SESN3, 11
RPS11, 11
EXOC2, 11
STRN, 11
KIF21A, 11
BOD1L1, 11
NEO1, 11
ITGAL, 11
PDHA1, 11
FRYL, 11
NEK7, 11
ROCK2, 11
HIF1A, 11
RIPK2, 11
MYO1D, 11
ARSA, 11
NFE2L1, 11
DDX3X, 11
EXTL3, 11
RAD21, 11
PMPCB, 11
PCNX3, 11
CHD3, 11
WIPI2, 11
CRIM1, 11
HIPK3, 11
PSMC2, 11
TOP2B, 11
RMDN3, 11
PTMA, 11
RBM12B, 11
ST3GAL1, 11
SNX5, 11
LUC7L3, 11
NPEPPS, 11
WBP2, 11
SEMA4D, 11
SOS1, 11
LAP3, 11
ARHGAP29, 11
DTX3L, 11
PEX13, 11
SLC30A5, 11
DPY19L3, 11
DHX9, 11
PARD3, 11
KMT2D, 11
TOP1, 11
CD164, 11
ETS1, 11
SYNCRIP, 11
FAM213A, 11
MT2A, 10
DPP8, 10
PPP1R9B, 10
FBXO9, 10
ACADL, 10
AP3B1, 10
FAM168A, 10
PGRMC2, 10
PTPRJ, 10
MARF1, 10
OAT, 10
FADS1, 10
ADD1, 10
PANK3, 10
ELMOD3, 10
PLXND1, 10
SERPINH1, 10
EIF3E, 10
MED16, 10
RIPK1, 10
PKLR, 10
DNTTIP2, 10
PRRC1, 10
STAG2, 10
TBC1D9, 10
CRP, 10
DSG2, 10
C11orf54, 10
NGFR, 10
TRRAP, 10
TARDBP, 10
PTPRM, 10
CDHR2, 10
TUBB2A, 10
SOD2, 10
DDX58, 10
PLXNA4, 10
USP4, 10
COBLL1, 10
HACD3, 10
KYAT1, 10
HNF4A, 10
NDUFV1, 10
MDN1, 10
FMNL3, 10
UGT2A3, 10
GLB1, 10
ALPL, 10
ZC3H13, 10
COPB2, 10
COL5A1, 10
KLHL24, 10
PFN1, 10
ETNK2, 10
ATE1, 10
MSH6, 10
EIF4A1, 10
RPS23, 10
CAPZB, 10
CNOT1, 10
AFF1, 10
TMEM176B, 10
ADIPOR1, 10
KMT2E, 10
PEX5, 10
KIDINS220, 10
CTSL, 10
CFL2, 10
RND3, 10
ADAR, 10
ENG, 10
LCAT, 10
TMEM181, 10
EXOC6, 10
PSMD2, 10
SF3B2, 10
ACAT2, 10
ABCC10, 10
RNF19A, 10
SLC39A4, 10
TMEM19, 10
LRRC8D, 10
ACAT1, 10
CEBPB, 10
FDPS, 10
IRF6, 10
JADE2, 10
DICER1, 10
HEBP1, 10
CLSTN1, 10
BIRC3, 10
NOTCH1, 10
SLCO1B3, 10
HMGB3, 10
CLINT1, 10
EPB41L5, 10
YME1L1, 10
KAT6A, 10
SMAD7, 10
THAP12, 10
LTN1, 10
MPDZ, 10
HGFAC, 10
ESF1, 10
PLEKHM2, 10
MPHOSPH8, 10
RNF144B, 10
BPI, 10
CCT3, 10
THRAP3, 10
IST1, 10
FNDC3B, 10
ITGA5, 10
SEC24D, 10
FAS, 10
SC5D, 10
PRODH2, 10
NDST1, 10
DAB2, 10
TCF20, 10
TNRC18, 10
ABCF1, 10
THBS2, 10
PON2, 10
ANKRD12, 10
PAM, 10
MRPL15, 10
CCNY, 10
MEGF8, 10
P3H2, 10
NPM1, 10
FAH, 10
RPS6KA3, 10
NFIA, 10
NADK, 10
MASP1, 10
PPM1H, 10
IL13RA1, 10
PTGR1, 10
COL4A2, 10
RARRES2, 10
RHOC, 9
EDF1, 9
ZW10, 9
RTFDC1, 9
ATP6AP2, 9
BRD2, 9
PSMB9, 9
AP2B1, 9
MAP2K1, 9
BBOX1, 9
TOX4, 9
BSDC1, 9
PTEN, 9
PIK3CB, 9
SALL1, 9
PI4KA, 9
CLASP1, 9
ATXN2L, 9
PRDX3, 9
HSD17B14, 9
AXL, 9
SRSF11, 9
PACS2, 9
ANXA7, 9
DLD, 9
MRPL35, 9
GJB1, 9
NRP2, 9
CDC42EP1, 9
GDA, 9
ATG13, 9
AGTR1, 9
KIF16B, 9
DNAJC1, 9
TMEM47, 9
MDFIC, 9
RPS21, 9
NSD1, 9
TTC3, 9
OSBP, 9
UGGT1, 9
STIM1, 9
SLC35F5, 9
GNMT, 9
BMPER, 9
TCEA3, 9
DLC1, 9
LSS, 9
CYBRD1, 9
FAAH, 9
MTMR4, 9
OLFML3, 9
COL4A3BP, 9
GLS2, 9
GHITM, 9
ACSM5, 9
TPP2, 9
PLCE1, 9
SCARB2, 9
RPS16, 9
ASPH, 9
OSBPL1A, 9
PSMB8, 9
UNC45A, 9
TMEM128, 9
PIGT, 9
PCM1, 9
TPD52, 9
ACSM4, 9
TTC7A, 9
KDR, 9
GPAT4, 9
SETDB1, 9
NEK4, 9
AFG3L2, 9
CCDC186, 9
AZI2, 9
USP7, 9
PIKFYVE, 9
ZNF638, 9
ANKRD11, 9
EID1, 9
CHP1, 9
FERMT2, 9
ATF6, 9
ORC2, 9
HAAO, 9
YLPM1, 9
PTDSS1, 9
PLA2G12B, 9
PPP1R10, 9
CHD9, 9
PSMD3, 9
CD99, 9
LDB1, 9
FCGRT, 9
TPP1, 9
PEAK1, 9
RNF128, 9
LSM14A, 9
TGOLN2, 9
PDCD6, 9
DDX6, 9
FERMT3, 9
CSK, 9
SEC23IP, 9
PPP1R3C, 9
LOXL1, 9
TAPT1, 9
COG2, 9
ABLIM3, 9
MDR1, 9
MANF, 9
GAPVD1, 9
LTA4H, 9
STARD5, 9
BAZ1B, 9
DHX16, 9
TUBB4B, 9
NDUFS2, 9
CSRP2, 9
BRD1, 9
GBA2, 9
ZBTB20, 9
LARS, 9
CD47, 9
IMPDH2, 9
SNX4, 9
GHR, 9
SKI, 9
SCRIB, 9
SRSF5, 9
NUP50, 9
FAM214A, 9
LRRFIP2, 9
RAPH1, 9
EPG5, 9
TSPAN12, 9
ZFR, 9
PPP2R1B, 9
NAMPT, 9
FSTL1, 9
CBLB, 9
NSRP1, 9
EGR1, 9
SRSF3, 9
KDELR2, 9
ATAD1, 9
ABCA5, 9
SLC16A1, 9
TKFC, 9
GTF2I, 9
COL14A1, 9
DAAM1, 9
RCAN3, 9
ARMCX3, 9
RNF41, 9
ELOB, 9
ARHGAP17, 9
HERC4, 9
MTRR, 9
TSPAN17, 9
EVI5, 9
NEDD4L, 9
RHOBTB1, 9
VEZT, 9
AFTPH, 9
ATP8B1, 9
DRG1, 9
NBAS, 9
FAM98B, 8
FAM175B, 8
COLEC11, 8
FBXL17, 8
PPFIBP1, 8
CDC42BPB, 8
DYRK1A, 8
RPSA, 8
TGM2, 8
ATP11B, 8
USP32, 8
TMSB4X, 8
TRIM37, 8
CPT2, 8
STEAP3, 8
PSMB5, 8
THBD, 8
ST8SIA4, 8
SLC22A1, 8
MCM3AP, 8
CDK9, 8
WDR48, 8
BTBD1, 8
CAPN1, 8
CYB561, 8
TOMM20, 8
ALDH8A1, 8
TMED5, 8
CNPY3, 8
ATM, 8
HAL, 8
SDHC, 8
CPNE1, 8
UQCRC2, 8
LMO7, 8
TMED10, 8
SIN3A, 8
TAPBP, 8
SLF2, 8
GLA, 8
ZNF217, 8
SLC23A1, 8
PLCB3, 8
ERLIN1, 8
RIF1, 8
UHRF1BP1L, 8
SECISBP2L, 8
RAB11A, 8
HSPA4, 8
RNF130, 8
USO1, 8
CUTA, 8
DDX46, 8
KLHL11, 8
HERPUD2, 8
RNF139, 8
NDUFA2, 8
UGT2A1, 8
CALU, 8
SIDT2, 8
PTGIS, 8
TNKS, 8
RAB1A, 8
ATP2C1, 8
KLHDC2, 8
LIMA1, 8
DIP2B, 8
MST1, 8
CSRP1, 8
KARS, 8
SMC5, 8
UBA5, 8
XAB2, 8
LRRC19, 8
FBXW11, 8
KANSL1, 8
SNRK, 8
PGAP1, 8
CTBP1, 8
SAT1, 8
ZMYND11, 8
TMEM8A, 8
B3GLCT, 8
DEDD, 8
PPARA, 8
MARS, 8
CAMSAP1, 8
GFM1, 8
NAXD, 8
TOB2, 8
PCCA, 8
CDC14A, 8
USP11, 8
B4GALT6, 8
SNTA1, 8
ERCC6, 8
CBL, 8
STXBP1, 8
JUP, 8
EDRF1, 8
ITGA4, 8
NFIC, 8
VPS4B, 8
ATP5F1, 8
FZD4, 8
ATP6V1H, 8
PTPA, 8
TMEM150A, 8
CTSH, 8
EP400, 8
NEK6, 8
VPS51, 8
LIMK2, 8
ATL3, 8
HIST2H2AA4, 8
PLCXD1, 8
VCPIP1, 8
BCAR1, 8
COL4A1, 8
ZNF507, 8
SLC4A2, 8
PLPP3, 8
RCHY1, 8
TCIRG1, 8
AKNA, 8
MTR, 8
MSMO1, 8
PTBP1, 8
RAC1, 8
ITSN2, 8
CBX5, 8
SFMBT2, 8
RPL13A, 8
PDIA5, 8
NUP88, 8
ANKIB1, 8
GOLGA3, 8
EPHA1, 8
TOP2A, 8
SLC12A6, 8
PKD1, 8
PCMTD1, 8
TECR, 8
CDC16, 8
EGFR, 8
RPS12, 8
ABHD15, 8
ITM2C, 8
POLR1A, 8
HVCN1, 8
PROC, 8
P4HA1, 8
ADD3, 8
DLG1, 8
WDFY2, 8
PPL, 8
CAPN2, 8
SLC44A1, 8
WDR11, 8
CDKN2AIP, 8
BCL2L13, 8
MEF2A, 8
CLUH, 7
SKP1, 7
TBC1D4, 7
FAM160B1, 7
STAC3, 7
PPP1CB, 7
S100A11, 7
GPX1, 7
ARNT, 7
ATIC, 7
ADRM1, 7
NEMF, 7
USP48, 7
UBA6, 7
EPT1, 7
NCOA1, 7
JAML, 7
GAK, 7
LMBRD1, 7
BAG5, 7
TBC1D1, 7
AP5Z1, 7
MSL2, 7
PPP6R3, 7
GTF2A2, 7
