, 2369321
SHMT2, 9
LRCH3, 9
GLI3, 9
KIZ, 9
NOL10, 9
CACNA1E, 9
REL, 9
ZNF135, 9
RAD23B, 9
LGALS8, 9
MIPOL1, 9
AFDN, 9
GLIPR1, 9
WIPF2, 9
MEGF6, 9
CCDC171, 9
PIKFYVE, 9
NADK, 9
KLF15, 9
ISPD, 9
NEBL, 9
FAR1, 9
TSPAN9, 9
MEIS1, 9
SPEN, 9
MON2, 9
NPEPPS, 9
PLPP1, 9
IKBKE, 9
CIITA, 9
KLHL29, 9
TCF20, 9
PIAS2, 9
FAM160A2, 9
RP9, 9
SH3BP5, 9
RREB1, 9
ATP10D, 9
ABLIM3, 9
FAM105A, 9
DHX15, 9
ZFR, 9
NBAS, 9
TAX1BP1, 9
CMTR1, 9
SEMA3D, 9
ARHGEF7, 9
EPG5, 9
ZMYND11, 9
LPGAT1, 9
ARMC8, 9
PFAS, 9
PYGL, 9
AGO3, 9
FUS, 9
ANK3, 9
MTPAP, 9
EZR, 9
HNF4A, 9
SWT1, 9
PPP1CB, 9
FCHO2, 9
RANBP9, 9
C19orf57, 9
PAM, 9
KIAA0368, 9
USP32, 9
EXTL3, 9
WDR25, 9
IREB2, 9
PUM2, 9
RFTN1, 9
BICRAL, 9
PTGES3L-AARSD1, 9
ATG2B, 9
CD86, 9
ADGRF5, 9
DMGDH, 9
SAFB, 9
KLF6, 9
TPCN1, 9
PLCE1, 9
CHD1L, 9
TNRC6C, 9
TSPAN5, 9
XRN1, 9
GLCCI1, 9
DLG5, 9
SDK1, 9
DLA-DQB1, 9
PLEKHA2, 9
B3GALNT2, 9
SLC1A2, 9
ZDHHC14, 9
CD5L, 9
RBPJ, 9
RNF13, 9
IRF8, 9
ADRA1B, 9
OSBPL10, 9
RBM5, 9
TRAF3IP2, 9
PTEN, 9
ARHGAP12, 9
TCERG1, 9
ANKRD28, 9
ARFIP1, 9
MBOAT1, 9
APLP2, 9
PHF20L1, 9
NUP210, 9
PLIN2, 9
UGGT2, 9
PSMA3, 9
STXBP4, 9
PDE1A, 9
MAP2K1, 9
CBFB, 9
LTA4H, 9
TSC22D3, 9
GPD2, 9
TAF2, 9
EVL, 9
PDXDC1, 9
NPAT, 9
SOS1, 9
PCGF5, 9
NUMB, 9
PCNT, 9
COG5, 9
SMOC1, 9
UBE2K, 9
SLC24A3, 9
LRRK1, 9
PHC3, 9
LIPC, 9
ACVR1, 9
BIRC6, 9
ZNF280D, 9
HRPT2, 9
KMT2E, 9
MEMO1, 9
RMDN1, 9
AP2B1, 9
SSU72, 9
TNIK, 9
LPIN2, 9
KLHL5, 9
B4GALT6, 9
CAST, 9
NSD2, 9
COMMD10, 9
CPEB4, 9
TTC13, 9
C20orf194, 9
SMARCC1, 9
ANO1, 9
SETX, 9
OSBPL2, 9
TRIM44, 9
TOMM70, 9
PPP2R2D, 8
PDPK1, 8
AGPS, 8
HACE1, 8
HMGCLL1, 8
PLCH2, 8
PRPF6, 8
H2AFY, 8
CTDP1, 8
ZNF638, 8
