, 2690413
ST3GAL5, 23
UCK2, 23
DTNBP1, 23
HRH2, 23
ADAM9, 23
AGTPBP1, 23
EHMT1, 22
LRCH3, 22
KIAA1109, 22
MAP4, 22
MCPH1, 22
KANSL1L, 22
PKP4, 22
MYO5B, 22
UGGT1, 22
FBLN5, 22
COL22A1, 22
CTIF, 22
PITPNB, 22
SOAT1, 22
SPATS2L, 22
SUSD1, 22
LIPA, 22
ATP11A, 22
FHIT, 22
TTLL5, 22
PHACTR4, 22
FKBP15, 22
POLA1, 22
OXR1, 22
MAN1A1, 22
NXN, 22
GNAL, 22
SPG11, 22
SLC25A36, 22
ACO1, 22
PTPN2, 22
ANKRD12, 22
UBTD2, 22
KCTD16, 22
HIVEP1, 22
PKNOX2, 22
TXNRD1, 22
LRP1, 22
SMOC1, 22
PIK3CB, 22
SLC10A7, 22
ARHGEF11, 22
ARHGAP17, 22
CLCN5, 22
WWC2, 22
STIM2, 22
ADAM23, 22
COL6A5, 22
JAZF1, 22
VPS41, 22
MED15, 22
PDCD4, 22
GLCCI1, 22
TNFSF10, 22
CHKA, 22
UBE2R2, 22
SORBS2, 22
UTRN, 22
ABCD3, 22
SUCO, 22
MRPL33, 22
PCMTD1, 22
SNRK, 22
SENP7, 22
DNM2, 22
SH3BP5, 22
HDAC8, 21
NCKAP1, 21
TF, 21
FCHO2, 21
SLC30A7, 21
SLC12A6, 21
WBP1L, 21
PRRC2C, 21
HERC4, 21
GRAMD3, 21
PAPOLA, 21
ARHGAP35, 21
TWSG1, 21
DHX36, 21
MFHAS1, 21
CFLAR, 21
MMRN1, 21
NEK1, 21
PAFAH1B1, 21
SLC2A9, 21
BRD4, 21
COMMD1, 21
ATAD2B, 21
WIPF1, 21
MON2, 21
ALMS1, 21
C3orf67, 21
ZBTB20, 21
FAM53B, 21
KIAA1468, 21
MTMR2, 21
ECE1, 21
PATJ, 21
USP24, 21
ANK2, 21
DCN, 21
ACSL1, 21
RSPO3, 21
CNTRL, 21
SRGAP3, 21
COG7, 21
AFF4, 21
EIF4EBP3, 21
TTC17, 21
DYSF, 21
FOSL2, 21
TLE1, 21
TLE4, 21
KREMEN1, 21
RBKS, 21
SORL1, 21
ELF2, 21
YAF2, 21
HSD17B4, 21
MLLT3, 21
PLPP1, 21
CASK, 21
ASAP2, 21
RAD23B, 21
EXOC6, 21
DMBT1, 21
RNF169, 20
FGGY, 20
UBL3, 20
UBE2D2, 20
NFATC3, 20
PARG, 20
MOB2, 20
CACNA2D1, 20
bcl-xL, 20
PIK3C2A, 20
TANC1, 20
PPHLN1, 20
TTC3, 20
PHF20, 20
USP7, 20
ANGPT1, 20
KMT5B, 20
NCOR2, 20
CXCL12, 20
RIMBP2, 20
ABCB4, 20
RAPGEF1, 20
PTH1R, 20
PHF20L1, 20
XRN2, 20
ABCB11, 20
COTL1, 20
PPP1CC, 20
SEMA3C, 20
ZDHHC18, 20
OSMR, 20
FUT8, 20
VPS8, 20
NAA35, 20
THSD7A, 20
PXDNL, 20
TRPM7, 20
LSM14A, 20
PAPD4, 20
NIPBL, 20
PLD1, 20
SH3BGRL, 20
CSNK1D, 20
CCSER1, 20
EPC1, 20
MYO5A, 20
KLHL5, 20
TCFL5, 20
THOC2, 20
LGMN, 20
LRCH2, 20
HES2, 20
BPTF, 20
USP15, 20
SLC25A26, 20
MAP4K5, 20
ZNF277, 20
STK10, 20
LGALS8, 20
RIN2, 20
ZZZ3, 20
MAP2K1, 20
LIMK2, 20
GRIA1, 20
FUS, 20
SRSF11, 20
CREBBP, 20
NDUFV3, 20
TAX1BP1, 20
UBE4B, 20
TBC1D15, 20
SLIT3, 19
AEBP2, 19
GALK2, 19
LASP1, 19
SETX, 19
PAPD5, 19
NFASC, 19
SEPT9, 19
UBR1, 19
KLHL3, 19
LDAH, 19
GPATCH8, 19
CEP170, 19
CCDC6, 19
CFI, 19
LUC7L3, 19
H2AFY, 19
ITGA1, 19
SLC25A13, 19
RAB31, 19
SUPT3H, 19
WDFY2, 19
PPP2R5A, 19
DAB2IP, 19
PBRM1, 19
PDCD6IP, 19
XPO4, 19
ATXN10, 19
GNS, 19
USP31, 19
PDS5A, 19
TESMIN, 19
HIPK3, 19
SLCO2B1, 19
PDE4DIP, 19
ACAP2, 19
ZMYND8, 19
INSR, 19
TANC2, 19
ATP6V0A1, 19
HRPT2, 19
FBLN1, 19
ARHGAP21, 19
SLC23A2, 19
TENM4, 19
COL4A5, 19
TUBGCP3, 19
ERG, 19
TMTC2, 19
DENND5A, 19
CPQ, 19
CAMSAP2, 19
HBS1L, 19
NBEAL1, 19
RPRD1A, 19
PPP4R3A, 19
PSME4, 19
ARVCF, 19
BORCS5, 19
ADAM19, 19
IKBKB, 19
TNRC6C, 19
DIS3L2, 19
GPNMB, 19
SAFB, 19
HPS3, 19
TBX20, 19
ELP4, 19
GGCX, 19
KIAA1671, 19
LMBRD1, 19
TBCK, 19
BRAF, 19
GALNT13, 19
PTBP3, 19
LDLRAD4, 19
STAU2, 19
