, 1102453
SPECC1L, 56
ZSWIM6, 56
XYLB, 56
ZNF462, 56
C10orf107, 56
H2AFY, 56
SMCHD1, 56
PLXNC1, 56
HRH2, 56
AFF4, 56
CWF19L2, 56
BAIAP2L1, 56
EPRS, 56
PIAS2, 56
SNRNP70, 56
SIPA1L1, 56
INO80, 56
CDH1, 55
MGAT4A, 55
EBF1, 55
CEP85L, 55
HADH, 55
HECTD4, 55
RNF19A, 55
C7orf50, 55
FAM126B, 55
KAT2B, 55
ZFAT, 55
FUS, 55
HK2, 55
AATF, 55
CDC42BPA, 55
KLHL2, 55
GATA4, 55
LRP1, 55
TRAK1, 55
MPZL1, 55
SMG1, 55
GRK3, 55
SPATS2L, 55
CHPT1, 55
ITGAV, 55
RHOBTB1, 55
EPC1, 55
NPAT, 55
MOSPD2, 55
VEZT, 55
SUCO, 55
C9, 55
TJP1, 54
SLC6A6, 54
PKHD1, 54
RAB3GAP1, 54
COBL, 54
DCLK1, 54
RPS11, 54
CNTRL, 54
EDEM3, 54
ZCCHC6, 54
XPO4, 54
RXRA, 54
GALNT10, 54
THSD4, 54
IL1R1, 54
AFG1L, 54
DDX50, 54
