, 808
EDC3, 1
RGS16, 1
PPIP5K2, 1
TMEM167A, 1
KYNU, 1
AP1B1, 1
TIFA, 1
KDM8, 1
EHBP1, 1
HDAC4, 1
CCDC126, 1
SLC25A13, 1
THSD1, 1
UHRF1BP1L, 1
LNPK, 1
NPLOC4, 1
TBCEL, 1
NNT, 1
DDR2, 1
PACSIN3, 1
PLCL2, 1
AGTR1, 1
SH3D19, 1
ORMDL3, 1
SHISA7, 1
ZNF41, 1
CAMKMT, 1
ZNF264, 1
SGTA, 1
HTT, 1
COL4A4, 1
SH3BP4, 1
RARB, 1
GINS4, 1
ZFAND2A, 1
GALNTL5, 1
KLHL20, 1
LAPTM4A, 1
MEIS1, 1
AASDH, 1
PXDC1, 1
FTSJ1, 1
CAVIN1, 1
PALMD, 1
ZNF217, 1
RSRC1, 1
IDO2, 1
DCLK3, 1
METTL7A, 1
MPP1, 1
PUM3, 1
OSGEPL1, 1
MELK, 1
ATG4C, 1
FAM171A1, 1
PDGFC, 1
MMP14, 1
CPNE3, 1
PPP1R15B, 1
KDM4A, 1
PNN, 1
MAP3K14, 1
MTHFD1, 1
AK1, 1
AIFM1, 1
DENND4C, 1
RNF181, 1
NBEAL1, 1
PPP2R1B, 1
ABI1, 1
DRD2, 1
ABCC9, 1
SEC23A, 1
TGIF2-C20orf24, 1
TARS2, 1
ALDH1A1, 1
CPEB4, 1
PLEKHO2, 1
IGFBP6, 1
HOMER1, 1
SQLE, 1
SSR2, 1
NTMT1, 1
STX16, 1
FUT8, 1
SERINC5, 1
SNRPD2, 1
IRS2, 1
WSB1, 1
GATA4, 1
MAN2A1, 1
NAGA, 1
MTUS1, 1
ABCB6, 1
TMEM65, 1
ATP2A2, 1
CCNY, 1
CUEDC1, 1
HDAC7, 1
WDR5, 1
TRIM34, 1
PLCXD3, 1
KANSL1, 1
ZDHHC6, 1
PUM2, 1
SEC16B, 1
INTS11, 1
YPEL5, 1
CCDC92, 1
SGSH, 1
DECR1, 1
PPP4R2, 1
DOCK8, 1
PLS3, 1
HLTF, 1
CLK3, 1
DAO, 1
ADAMTSL2, 1
ACTL6A, 1
SCRN3, 1
ZNF684, 1
NDRG2, 1
PPP2R5C, 1
VMP1, 1
YES1, 1
SNPH, 1
ERLEC1, 1
TIMM29, 1
FLCN, 1
STON2, 1
PIGN, 1
KYAT1, 1
RPL19, 1
SHMT1, 1
CCDC22, 1
ADH4, 1
PLG, 1
C1QC, 1
SLX4, 1
KIF26B, 1
ACAT1, 1
RFFL, 1
ALCAM, 1
SEMA3C, 1
CSF2RB, 1
ADAMTS13, 1
MYEF2, 1
APOE, 1
PHACTR4, 1
ELL2, 1
KLHL24, 1
FETUB, 1
DUSP4, 1
AGT, 1
TFB1M, 1
FXYD1, 1
ITPK1, 1
USP46, 1
CCDC146, 1
ANKRD13A, 1
SCAP, 1
CTNNA1, 1
FREM1, 1
TOMM20, 1
USP33, 1
MARCKSL1, 1
FAM160A2, 1
TAS1R2, 1
DUSP27, 1
MTG2, 1
TPD52L1, 1
LCMT1, 1
PNPLA2, 1
KAT14, 1
ABCE1, 1
RAB34, 1
CARS2, 1
KCTD15, 1
ZC3H13, 1
LDLRAD4, 1
MTMR6, 1
HLF, 1
GHITM, 1
AZI2, 1
BOD1L1, 1
CCDC90B, 1
GABARAP, 1
KDM6A, 1
METTL18, 1
TMEM201, 1
POT1, 1
DAP3, 1
CMBL, 1
SEC22B, 1
KANK4, 1
SLCO2B1, 1
CYLD, 1
UGT1A6, 1
C9orf3, 1
RING1, 1
PCNT, 1
ZNF652, 1
NEK6, 1
STK40, 1
BRAP, 1
PAK2, 1
GOLGA5, 1
UHMK1, 1
UTP23, 1
FAM222B, 1
timp3, 1
TAOK1, 1
RAC1, 1
AZIN1, 1
HELZ, 1
ZNF333, 1
GLG1, 1
LPGAT1, 1
BCR, 1
SLC2A2, 1
H6PD, 1
FAT1, 1
ECHS1, 1
ACACA, 1
HPX, 1
