, 2317269
DPP10, 250
PPP4R3A, 250
NUP214, 250
DYSF, 249
PIP5K1A, 249
ZMIZ1, 249
ADSS, 249
MAPKAPK5, 249
TBC1D1, 248
NBEA, 248
SLC16A10, 248
EXOSC2, 248
TLK2, 248
PBLD, 248
PHC3, 248
TBC1D14, 247
ATP11B, 247
STT3B, 247
WDR25, 246
YAF2, 246
KIAA1109, 246
MGEA5, 246
HADH, 246
GMDS, 245
RNF144B, 245
MFHAS1, 245
SIL1, 245
SDC4, 245
DIS3L2, 245
MNAT1, 245
SREBF2, 245
MYO18A, 244
TCP1, 244
VPS8, 244
XPR1, 244
AP2B1, 244
IPO11, 244
LRMDA, 244
FBXO34, 244
C15orf41, 243
ANKRD10, 242
MEIS2, 242
MASP1, 242
TBC1D15, 242
SNX14, 242
RIF1, 242
ACADM, 242
FAM126B, 242
C11orf54, 242
STXBP5, 242
NRDC, 242
SLC27A2, 241
USP12, 241
COMMD1, 241
GTF3C1, 240
C7orf50, 240
MTOR, 240
CCNL1, 240
POU2F1, 239
FBXL5, 238
MAPKAPK3, 238
SIAH1, 238
MDM2, 238
BTRC, 238
ACAA2, 237
TRPT1, 237
SPAG9, 237
CLK4, 237
ITGB5, 237
CRTC3, 237
ORC2, 237
ELL, 237
SREK1, 237
CLEC16A, 237
NFATC3, 237
FH, 237
MAP3K1, 237
SSH2, 237
TTLL5, 236
SBNO1, 236
MARCH7, 235
ITGAV, 235
GPC3, 235
CSNK1G1, 235
ZZEF1, 235
EIF3H, 234
SAFB, 234
CALU, 234
ARCN1, 233
ZFAND5, 233
SCAF8, 233
GNA12, 233
KIF26B, 232
DNAJC11, 232
CEACAM28, 232
ERICH6, 232
CNOT4, 231
WWP2, 231
MLLT3, 231
TIAL1, 231
KANK1, 231
ROCK1, 231
DAO, 231
RCAN1, 229
MCC, 229
LARP1, 228
TTC17, 228
GLG1, 228
CBFA2T2, 228
TAF3, 228
ARFIP1, 228
GORASP2, 227
SCARB2, 227
FUBP3, 227
REV3L, 227
CHD7, 227
USP25, 227
ATF7IP, 227
PELI2, 227
DENND5B, 226
UBR1, 226
UBP1, 226
BTBD1, 226
UBE2V2, 226
SF1, 226
ADAMTS12, 226
MRPS28, 225
CAPZA2, 225
UBE2G2, 225
PRKCH, 225
OSGIN1, 225
NSF, 225
STIM2, 225
CDC14A, 225
SGMS1, 225
FRMD3, 225
ALDH7A1, 225
HRG, 224
SLC25A30, 224
TEK, 224
CRLS1, 224
CROT, 224
RYBP, 224
ABI1, 224
PBX3, 224
HAO1, 223
HHAT, 223
CCDC85A, 223
MTDH, 223
DERA, 223
STRBP, 223
RAB1A, 223
ARHGAP6, 222
LMF1, 222
MERTK, 222
LATS2, 222
SSH1, 222
BCR, 222
RAB10, 222
PPM1A, 221
MGA, 221
SLC2A13, 221
FTCD, 221
ZNF451, 221
HDAC11, 221
FLI1, 220
TBL1Y, 220
CYP27A1, 220
HIBCH, 220
HMBOX1, 220
GOT1, 220
TRA2B, 220
FRY, 219
EPS15L1, 219
APP, 219
NSRP1, 219
PPHLN1, 219
TCF4, 219
DYNC2H1, 219
METTL9, 219
KYNU, 218
DAB2IP, 218
TNRC6C, 218
SAXO1, 218
OGT, 218
VPS53, 218
SUCLG1, 218
RAB2A, 218
MGMT, 218
LGMN, 218
