, 2793301
NUP155, 59
ELOVL5, 59
UBR1, 59
MYH9, 59
SLC4A4, 59
SNX9, 59
ACBD6, 59
FAF2, 59
VPS8, 59
NPNT, 59
TRPS1, 59
LRP5, 59
ACAA2, 59
ARHGAP29, 59
HSP90AB1, 59
MSRB3, 59
RUFY3, 59
FUS, 59
INO80, 59
NOTCH1, 59
FER, 59
RAB2A, 59
DDX10, 59
HPD, 59
PPHLN1, 59
FGD4, 59
RIC1, 59
FAM126B, 59
TOM1L2, 59
WAPL, 58
MROH1, 58
SARDH, 58
TDO2, 58
PPP6R2, 58
BTRC, 58
LONRF3, 58
HP1BP3, 58
CCNL1, 58
BPHL, 58
TAT, 58
AGMAT, 58
UPF2, 58
NT5C2, 58
MARCH7, 58
RIF1, 58
EHMT1, 58
SNRNP70, 58
FAM107B, 58
SMAD2, 57
CCDC85A, 57
UBE3A, 57
SEC24B, 57
MAP4K5, 57
AGL, 57
CPNE8, 57
TFDP2, 57
MAPKAPK5, 57
TTLL11, 57
CLU, 57
KYNU, 57
RP9, 57
WDR25, 57
CNOT2, 57
ASAH1, 57
STOX2, 56
HECTD1, 56
MAP4K4, 56
RSF1, 56
DGKB, 56
TEX10, 56
SLC25A30, 56
NBAS, 56
PEX7, 56
NIPSNAP2, 56
ERI3, 56
SNX30, 56
TBC1D15, 56
TUBGCP3, 56
PPARGC1B, 56
MEMO1, 56
HRPT2, 56
ZMYND8, 56
EEA1, 56
ACYP2, 56
HHAT, 56
UBE2E3, 56
NUMB, 56
C20orf194, 56
TARBP1, 56
SLC13A3, 56
DYRK1A, 56
SF1, 56
PECR, 56
ZNF608, 56
STEAP3, 56
NFKB1, 56
RAB3GAP1, 56
KIAA2026, 56
TGFBR3, 55
MOB1B, 55
ISCA1, 55
UPF1, 55
COLGALT2, 55
EPG5, 55
HDAC8, 55
PRRC2A, 55
PIGK, 55
SAFB, 55
CLK4, 55
SRPK2, 55
PBRM1, 55
STAG2, 55
YTHDF3, 55
ZCCHC24, 55
ANGPT1, 55
ZZZ3, 55
USP32, 55
PKHD1, 55
GTDC1, 55
NUP214, 55
CHD6, 55
DAO, 55
LEPR, 55
SEC16A, 55
VIMP, 55
ARNT, 55
TNKS2, 55
IDH1, 54
CLINT1, 54
UHRF1BP1L, 54
ATP2B2, 54
MYO18A, 54
UTRN, 54
RFFL, 54
ATP8B4, 54
HDLBP, 54
CAST, 54
MAPK9, 54
PNKD, 54
CNOT4, 54
EPRS, 54
DYNC2H1, 54
TNRC6C, 54
HDHD2, 54
SNX14, 54
SENP7, 54
DYNC1H1, 54
ABCB7, 54
AP2B1, 54
TASP1, 53
RBBP6, 53
MBNL2, 53
PREX2, 53
THRB, 53
DGCR2, 53
SLC27A2, 53
SDHB, 53
CUL3, 53
PBLD, 53
NDFIP2, 53
DHX36, 53
IKBKB, 53
INPP4B, 53
KSR1, 53
JADE2, 53
MARCH8, 53
PJA2, 53
C10orf76, 53
CNTRL, 53
SLC25A21, 53
LGMN, 53
OTUD4, 53
TRA2B, 53
CHD7, 53
NF1, 53
RGL1, 53
CD99, 53
USP12, 52
TBC1D22A, 52
KCNN2, 52
STXBP5, 52
GRK3, 52
KIAA1468, 52
MDM4, 52
UCK2, 52
LRIG3, 52
FOSL2, 52
GOT1, 52
ZNF326, 52
RTN3, 52
UGGT2, 52
NUFIP2, 52
WDR27, 52
UBE2D2, 52
MICU2, 52
STK39, 52
PSME4, 52
VMP1, 52
ESD, 52
VEZT, 52
AFF4, 52
TXNDC12, 52
STXBP6, 52
HAGH, 52
LEMD3, 52
ARHGEF3, 52
WWTR1, 52
LRP1, 52
PIK3C2A, 52
THOC2, 52
DSE, 51
ZNF148, 51
TBCK, 51
SETX, 51
BMPER, 51
TMEM57, 51
ZBTB20, 51
PAM, 51
ADAMTSL5, 51
BCL2L13, 51
LPIN2, 51
MEIS2, 51
MDN1, 51
FMR1, 51
RTN4, 51
SEPT9, 51
SLC9A8, 51
ZNF451, 51
OXR1, 51
FERMT2, 51
